word,times_added,times_removed,net_change,absolute_change,survival_fraction
schill,0,1,-1,1,0.0
inviting,0,1,-1,1,0.0
hero,0,1,-1,1,0.0
planed,0,1,-1,1,0.0
affect,0,1,-1,1,0.0
tobagohttp,0,1,-1,1,0.0
brief,0,1,-1,1,0.0
half,16,16,0,32,0.0
breakdown,0,1,-1,1,0.0
livingston,0,1,-1,1,0.0
formulated,0,1,-1,1,0.0
discours,0,1,-1,1,0.0
nominal,0,1,-1,1,0.0
pisco,0,1,-1,1,0.0
opening,0,2,-2,2,0.0
orig,0,1,-1,1,0.0
20indian,0,1,-1,1,0.0
vernon,0,1,-1,1,0.0
viable,0,1,-1,1,0.0
landing,18,18,0,36,0.0
recognition,18,18,0,36,0.0
studies,18,18,0,36,0.0
systems,18,18,0,36,0.0
2006,18,18,0,36,0.0
march,17,17,0,34,0.0
rise,17,17,0,34,0.0
solomon,17,17,0,34,0.0
amerindian,18,18,0,36,0.0
documents,18,18,0,36,0.0
inaugurated,0,1,-1,1,0.0
proceeds,0,1,-1,1,0.0
attention,0,1,-1,1,0.0
maine,0,5,-5,5,0.0
julian,0,1,-1,1,0.0
allegations,0,1,-1,1,0.0
acquires,0,1,-1,1,0.0
false,0,1,-1,1,0.0
starks,0,2,-2,2,0.0
considered,17,17,0,34,0.0
seen,17,17,0,34,0.0
voyage,17,17,0,34,0.0
myth,17,17,0,34,0.0
cristòffa,0,1,-1,1,0.0
terms,16,16,0,32,0.0
ancient,16,16,0,32,0.0
title,16,16,0,32,0.0
identify,16,16,0,32,0.0
agricultural,16,16,0,32,0.0
dakota,16,16,0,32,0.0
beringia,16,16,0,32,0.0
dalmatia,0,2,-2,2,0.0
setting,0,2,-2,2,0.0
springfield,0,1,-1,1,0.0
aviation,0,1,-1,1,0.0
significant,16,16,0,32,0.0
crimes,0,1,-1,1,0.0
measurement,0,1,-1,1,0.0
transfer,0,1,-1,1,0.0
sarandë,0,1,-1,1,0.0
urundi,0,1,-1,1,0.0
bolivia,54,54,0,108,0.0
slaves,46,46,0,92,0.0
colombo,49,49,0,98,0.0
del,50,50,0,100,0.0
instilled,0,1,-1,1,0.0
activists,25,25,0,50,0.0
galápagos,0,1,-1,1,0.0
latin,77,77,0,154,0.0
pilots,0,1,-1,1,0.0
claire,0,2,-2,2,0.0
214,0,1,-1,1,0.0
guabito,0,1,-1,1,0.0
rhinebeck,0,1,-1,1,0.0
nao,0,1,-1,1,0.0
gaston,0,1,-1,1,0.0
endemic,0,1,-1,1,0.0
20and,0,1,-1,1,0.0
thanksgivingin,0,1,-1,1,0.0
peru,45,45,0,90,0.0
nina,0,3,-3,3,0.0
obscure,0,1,-1,1,0.0
motivations,0,2,-2,2,0.0
perpetrators,0,1,-1,1,0.0
aspen,0,1,-1,1,0.0
voters,0,1,-1,1,0.0
hillsborough,0,1,-1,1,0.0
morality,0,1,-1,1,0.0
quote,0,1,-1,1,0.0
pullman,0,2,-2,2,0.0
weight,0,1,-1,1,0.0
gangrene,0,1,-1,1,0.0
routledge,0,1,-1,1,0.0
stands,0,1,-1,1,0.0
portrait,0,1,-1,1,0.0
onepage,0,1,-1,1,0.0
indicating,0,1,-1,1,0.0
initiate,0,1,-1,1,0.0
larnaudie,0,1,-1,1,0.0
dehumanize,0,1,-1,1,0.0
iii,0,1,-1,1,0.0
moroccan,0,1,-1,1,0.0
languages,92,92,0,184,0.0
día,96,96,0,192,0.0
emigrate,0,1,-1,1,0.0
06,0,1,-1,1,0.0
last1,0,1,-1,1,0.0
justifications,0,1,-1,1,0.0
isles,0,1,-1,1,0.0
pinta,0,4,-4,4,0.0
internally,0,1,-1,1,0.0
captive,0,1,-1,1,0.0
judged,0,1,-1,1,0.0
romanian,0,2,-2,2,0.0
phoenecians,0,1,-1,1,0.0
goldsmithing,0,1,-1,1,0.0
suffer,0,1,-1,1,0.0
techo,0,1,-1,1,0.0
colonialists,0,1,-1,1,0.0
christopher_columbushttps,232,232,0,464,0.0
wiki,233,233,0,466,0.0
wikipedia,236,236,0,472,0.0
en,240,240,0,480,0.0
pittsfield,0,1,-1,1,0.0
smaranda,0,1,-1,1,0.0
link1,0,1,-1,1,0.0
correspondant,0,1,-1,1,0.0
lawton,0,1,-1,1,0.0
1688,0,1,-1,1,0.0
tolerated,0,1,-1,1,0.0
polestar,0,1,-1,1,0.0
bravery,0,1,-1,1,0.0
linda,0,1,-1,1,0.0
suicide,0,1,-1,1,0.0
representations,0,1,-1,1,0.0
12,89,89,0,178,0.0
crab,0,1,-1,1,0.0
sticks,0,1,-1,1,0.0
oppressors,0,1,-1,1,0.0
sicily,0,1,-1,1,0.0
480,0,1,-1,1,0.0
raza,65,65,0,130,0.0
moral,0,1,-1,1,0.0
oak,0,1,-1,1,0.0
landmass,0,1,-1,1,0.0
indegenous,0,1,-1,1,0.0
million,80,80,0,160,0.0
1955,0,1,-1,1,0.0
territories,27,27,0,54,0.0
holidays,27,27,0,54,0.0
following,27,27,0,54,0.0
newsok,0,1,-1,1,0.0
awaken,0,1,-1,1,0.0
kansas,0,1,-1,1,0.0
sandstorm,0,1,-1,1,0.0
unaware,0,1,-1,1,0.0
noting,0,1,-1,1,0.0
challenge,0,1,-1,1,0.0
cristoforo,45,45,0,90,0.0
985,0,1,-1,1,0.0
gouldsboro,0,1,-1,1,0.0
dayon,0,1,-1,1,0.0
lisbon,0,1,-1,1,0.0
needles,0,1,-1,1,0.0
sick,0,1,-1,1,0.0
wouldn,0,1,-1,1,0.0
palau,0,1,-1,1,0.0
tribes,32,32,0,64,0.0
13,33,33,0,66,0.0
di,34,34,0,68,0.0
cómbo,0,1,-1,1,0.0
irrigation,0,1,-1,1,0.0
cw,0,2,-2,2,0.0
poet,0,1,-1,1,0.0
venerated,0,1,-1,1,0.0
ruanda,0,1,-1,1,0.0
born,0,1,-1,1,0.0
colomboor,0,1,-1,1,0.0
meridian,0,1,-1,1,0.0
eureka,0,1,-1,1,0.0
fourth,0,1,-1,1,0.0
1992,27,27,0,54,0.0
falls,0,1,-1,1,0.0
reign,0,1,-1,1,0.0
evaluates,0,1,-1,1,0.0
strongest,0,1,-1,1,0.0
southern,28,28,0,56,0.0
live,28,28,0,56,0.0
ecuador,29,29,0,58,0.0
greenland,29,29,0,58,0.0
power,30,30,0,60,0.0
maya,27,27,0,54,0.0
settlers,27,27,0,54,0.0
refute,0,1,-1,1,0.0
argentina,39,39,0,78,0.0
costa,34,34,0,68,0.0
modern,34,34,0,68,0.0
dna,34,34,0,68,0.0
law,35,35,0,70,0.0
resistance,35,35,0,70,0.0
largest,35,35,0,70,0.0
religious,35,35,0,70,0.0
réveiller,0,1,-1,1,0.0
mt,0,1,-1,1,0.0
statue,30,30,0,60,0.0
blend,0,1,-1,1,0.0
essay,0,1,-1,1,0.0
california,40,40,0,80,0.0
make,40,40,0,80,0.0
hispanic,41,41,0,82,0.0
common,41,41,0,82,0.0
like,41,41,0,82,0.0
2004,36,36,0,72,0.0
hispanidad,36,36,0,72,0.0
writing,36,36,0,72,0.0
anniversary,44,44,0,88,0.0
gzcaaaaaqbaj,0,1,-1,1,0.0
rights,30,30,0,60,0.0
census,31,31,0,62,0.0
society,31,31,0,62,0.0
late,31,31,0,62,0.0
genetic,31,31,0,62,0.0
inuit,32,32,0,64,0.0
rené,0,1,-1,1,0.0
sets,0,1,-1,1,0.0
debated,0,1,-1,1,0.0
olson,0,1,-1,1,0.0
hunger,0,1,-1,1,0.0
different,37,37,0,74,0.0
llamas,0,1,-1,1,0.0
byzantine,0,2,-2,2,0.0
casta,0,1,-1,1,0.0
mathieu,0,1,-1,1,0.0
colón,0,1,-1,1,0.0
learned,0,1,-1,1,0.0
aware,0,1,-1,1,0.0
mediaeval,0,1,-1,1,0.0
lagos,0,1,-1,1,0.0
women,32,32,0,64,0.0
called,37,37,0,74,0.0
didn,0,1,-1,1,0.0
islamic,0,1,-1,1,0.0
writer,0,1,-1,1,0.0
okmulgee,0,1,-1,1,0.0
flores,0,1,-1,1,0.0
escuadrilla,0,1,-1,1,0.0
espiritu,0,1,-1,1,0.0
odyssey,0,2,-2,2,0.0
misiones,0,2,-2,2,0.0
landmarks,0,1,-1,1,0.0
flying,0,1,-1,1,0.0
includes,15,15,0,30,0.0
1957,10,10,0,20,0.0
living,10,10,0,20,0.0
yorktown,10,10,0,20,0.0
venezuelan,10,10,0,20,0.0
ku,10,10,0,20,0.0
descent,10,10,0,20,0.0
proclaimed,10,10,0,20,0.0
ice,10,10,0,20,0.0
bce,10,10,0,20,0.0
1996,10,10,0,20,0.0
ba,10,10,0,20,0.0
pour,0,1,-1,1,0.0
amazon,9,9,0,18,0.0
refers,9,9,0,18,0.0
employer,9,9,0,18,0.0
hunting,9,9,0,18,0.0
specific,9,9,0,18,0.0
wars,10,10,0,20,0.0
places,10,10,0,20,0.0
saddam,10,10,0,20,0.0
greek,10,10,0,20,0.0
1987,10,10,0,20,0.0
pg,0,1,-1,1,0.0
border,10,10,0,20,0.0
klux,10,10,0,20,0.0
1997,10,10,0,20,0.0
ancestors,9,9,0,18,0.0
focuses,9,9,0,18,0.0
market,9,9,0,18,0.0
loss,9,9,0,18,0.0
ravaged,9,9,0,18,0.0
committed,0,1,-1,1,0.0
withdraws,0,1,-1,1,0.0
curtiss,0,1,-1,1,0.0
summer,10,10,0,20,0.0
aux,10,10,0,20,0.0
claims,10,10,0,20,0.0
conflict,10,10,0,20,0.0
forum,10,10,0,20,0.0
sense,10,10,0,20,0.0
observation,11,11,0,22,0.0
staying,0,1,-1,1,0.0
libye,0,1,-1,1,0.0
member,0,1,-1,1,0.0
tyranny,0,1,-1,1,0.0
honduras,10,10,0,20,0.0
photographs,0,1,-1,1,0.0
southampton,0,1,-1,1,0.0
kuo,0,1,-1,1,0.0
vientiane,0,1,-1,1,0.0
distance,0,1,-1,1,0.0
scribner,0,1,-1,1,0.0
exploring,0,1,-1,1,0.0
quentin,0,1,-1,1,0.0
dead,0,1,-1,1,0.0
backed,0,1,-1,1,0.0
resistencia,11,11,0,22,0.0
washingtonhttps,0,1,-1,1,0.0
2013,10,10,0,20,0.0
26,10,10,0,20,0.0
field,0,1,-1,1,0.0
paleo,10,10,0,20,0.0
produced,10,10,0,20,0.0
instruments,10,10,0,20,0.0
anse,10,10,0,20,0.0
text,10,10,0,20,0.0
codices,10,10,0,20,0.0
236,10,10,0,20,0.0
just,10,10,0,20,0.0
600,10,10,0,20,0.0
know,10,10,0,20,0.0
96,10,10,0,20,0.0
existing,10,10,0,20,0.0
1961,0,1,-1,1,0.0
mainly,10,10,0,20,0.0
come,10,10,0,20,0.0
members,10,10,0,20,0.0
iowa,10,10,0,20,0.0
toppled,10,10,0,20,0.0
porn,10,10,0,20,0.0
criticism,10,10,0,20,0.0
territorial,9,9,0,18,0.0
crops,9,9,0,18,0.0
famous,8,8,0,16,0.0
characterized,8,8,0,16,0.0
lives,8,8,0,16,0.0
sint,8,8,0,16,0.0
remembrance,8,8,0,16,0.0
describes,8,8,0,16,0.0
pride,0,1,-1,1,0.0
aircraft,0,2,-2,2,0.0
variety,9,9,0,18,0.0
reject,0,1,-1,1,0.0
whereabouts,0,1,-1,1,0.0
maría,0,2,-2,2,0.0
triangle,0,1,-1,1,0.0
borrowed,0,1,-1,1,0.0
perryville,0,1,-1,1,0.0
sons,0,1,-1,1,0.0
rename,0,1,-1,1,0.0
beds,0,1,-1,1,0.0
octaves,0,1,-1,1,0.0
1967,0,1,-1,1,0.0
prabang,0,1,-1,1,0.0
oxygen,0,1,-1,1,0.0
turc,0,1,-1,1,0.0
xenophobic,0,3,-3,3,0.0
1828,0,1,-1,1,0.0
executed,0,1,-1,1,0.0
sex,8,8,0,16,0.0
external,8,8,0,16,0.0
revolutionary,8,8,0,16,0.0
unique,8,8,0,16,0.0
respeto,8,8,0,16,0.0
monterey,8,8,0,16,0.0
solidarity,8,8,0,16,0.0
stock,8,8,0,16,0.0
lenca,8,8,0,16,0.0
olmec,8,8,0,16,0.0
américas,8,8,0,16,0.0
provide,8,8,0,16,0.0
são,8,8,0,16,0.0
relatively,8,8,0,16,0.0
commission,8,8,0,16,0.0
leif,8,8,0,16,0.0
determination,8,8,0,16,0.0
clovis,8,8,0,16,0.0
controversial,9,9,0,18,0.0
speakers,9,9,0,18,0.0
berkeley,9,9,0,18,0.0
arawak,9,9,0,18,0.0
xisha,0,1,-1,1,0.0
read,0,1,-1,1,0.0
chérau,0,1,-1,1,0.0
infection,0,1,-1,1,0.0
145120,0,1,-1,1,0.0
bc,0,2,-2,2,0.0
jersey,0,1,-1,1,0.0
colonistics,0,3,-3,3,0.0
lors,0,1,-1,1,0.0
hablo,0,1,-1,1,0.0
stinson,0,1,-1,1,0.0
airport,0,2,-2,2,0.0
photographies,0,1,-1,1,0.0
percentage,9,9,0,18,0.0
identity,9,9,0,18,0.0
mix,9,9,0,18,0.0
regime,10,10,0,20,0.0
identified,10,10,0,20,0.0
ligurian,0,2,-2,2,0.0
passes,0,1,-1,1,0.0
argue,9,9,0,18,0.0
gene,9,9,0,18,0.0
citizenship,9,9,0,18,0.0
generation,9,9,0,18,0.0
uncontacted,9,9,0,18,0.0
basin,9,9,0,18,0.0
culturally,9,9,0,18,0.0
350,9,9,0,18,0.0
commonly,9,9,0,18,0.0
expanded,9,9,0,18,0.0
cases,9,9,0,18,0.0
education,9,9,0,18,0.0
working,9,9,0,18,0.0
fulton,0,1,-1,1,0.0
spectrum,0,1,-1,1,0.0
1446,0,1,-1,1,0.0
autonomy,9,9,0,18,0.0
ca,9,9,0,18,0.0
capitalism,9,9,0,18,0.0
migrants,9,9,0,18,0.0
paraguay,9,9,0,18,0.0
mestizo,9,9,0,18,0.0
source,9,9,0,18,0.0
dated,13,13,0,26,0.0
targets,0,1,-1,1,0.0
383,0,1,-1,1,0.0
immoral,0,1,-1,1,0.0
eau,0,2,-2,2,0.0
content,0,1,-1,1,0.0
declared,13,13,0,26,0.0
near,13,13,0,26,0.0
information,13,13,0,26,0.0
respect,13,13,0,26,0.0
angeles,11,11,0,22,0.0
constitution,13,13,0,26,0.0
held,13,13,0,26,0.0
boundaries,13,13,0,26,0.0
complex,13,13,0,26,0.0
congress,13,13,0,26,0.0
proclamation,14,14,0,28,0.0
ranfurly,0,1,-1,1,0.0
restrategized,0,1,-1,1,0.0
first1,0,1,-1,1,0.0
lucrative,0,1,-1,1,0.0
crashing,0,1,-1,1,0.0
bahamas,13,13,0,26,0.0
newson,0,1,-1,1,0.0
remote,0,1,-1,1,0.0
eurasia,0,1,-1,1,0.0
frameworks,0,1,-1,1,0.0
announcing,0,1,-1,1,0.0
prestonsburg,0,1,-1,1,0.0
lancaster,0,1,-1,1,0.0
somerset,0,1,-1,1,0.0
escape,0,1,-1,1,0.0
relies,0,1,-1,1,0.0
racial,13,13,0,26,0.0
online,12,12,0,24,0.0
pilar,13,13,0,26,0.0
james,13,13,0,26,0.0
volume,13,13,0,26,0.0
forced,13,13,0,26,0.0
politically,12,12,0,24,0.0
extinct,12,12,0,24,0.0
quito,12,12,0,24,0.0
percent,12,12,0,24,0.0
elected,12,12,0,24,0.0
rican,12,12,0,24,0.0
beans,12,12,0,24,0.0
1949,0,1,-1,1,0.0
pun,0,1,-1,1,0.0
geology,0,1,-1,1,0.0
excellent,0,1,-1,1,0.0
sr,0,1,-1,1,0.0
added,0,1,-1,1,0.0
needham,0,1,-1,1,0.0
guanahani,0,1,-1,1,0.0
nathan,0,1,-1,1,0.0
colon,0,3,-3,3,0.0
brú,0,3,-3,3,0.0
said,15,15,0,30,0.0
20,15,15,0,30,0.0
killing,15,15,0,30,0.0
indentured,15,15,0,30,0.0
nevada,15,15,0,30,0.0
site,15,15,0,30,0.0
mapuche,14,14,0,28,0.0
21,14,14,0,28,0.0
parade,14,14,0,28,0.0
ripe,0,1,-1,1,0.0
societies,15,15,0,30,0.0
everett,0,1,-1,1,0.0
vessels,0,1,-1,1,0.0
extreme,0,1,-1,1,0.0
fargo,0,1,-1,1,0.0
modeled,0,1,-1,1,0.0
astronomical,0,1,-1,1,0.0
woodstock,0,1,-1,1,0.0
harrodsburg,0,1,-1,1,0.0
maunier,0,1,-1,1,0.0
zapotec,14,14,0,28,0.0
enslavement,14,14,0,28,0.0
promotion,0,1,-1,1,0.0
incas,14,14,0,28,0.0
mestizos,14,14,0,28,0.0
70,13,13,0,26,0.0
siberia,13,13,0,26,0.0
originally,13,13,0,26,0.0
pacific,13,13,0,26,0.0
relationship,13,13,0,26,0.0
department,14,14,0,28,0.0
pursued,0,1,-1,1,0.0
colonialisme,0,1,-1,1,0.0
modernization,0,2,-2,2,0.0
primary,14,14,0,28,0.0
1582,0,1,-1,1,0.0
truth,0,1,-1,1,0.0
makea,0,1,-1,1,0.0
counterproductive,0,1,-1,1,0.0
fairbankshttps,0,1,-1,1,0.0
liberationnews,0,1,-1,1,0.0
create,0,1,-1,1,0.0
wausau,0,1,-1,1,0.0
julius,0,1,-1,1,0.0
centralmaine,0,1,-1,1,0.0
springs,0,2,-2,2,0.0
dayof,0,1,-1,1,0.0
representatives,11,11,0,22,0.0
single,11,11,0,22,0.0
reached,11,11,0,22,0.0
status,11,11,0,22,0.0
actual,11,11,0,22,0.0
1892,11,11,0,22,0.0
write,11,11,0,22,0.0
practice,11,11,0,22,0.0
discoverers,11,11,0,22,0.0
ongoing,11,11,0,22,0.0
berea,0,1,-1,1,0.0
coastal,10,10,0,20,0.0
links,10,10,0,20,0.0
bry,10,10,0,20,0.0
meadows,10,10,0,20,0.0
resources,10,10,0,20,0.0
monument,10,10,0,20,0.0
navy,10,10,0,20,0.0
klan,10,10,0,20,0.0
passed,10,10,0,20,0.0
crusade,0,1,-1,1,0.0
5609818,0,1,-1,1,0.0
planes,0,1,-1,1,0.0
belong,11,11,0,22,0.0
fleet,11,11,0,22,0.0
amerindians,11,11,0,22,0.0
80,11,11,0,22,0.0
historians,11,11,0,22,0.0
earliest,11,11,0,22,0.0
archaeological,11,11,0,22,0.0
500th,11,11,0,22,0.0
quotes,11,11,0,22,0.0
wanted,11,11,0,22,0.0
writings,0,1,-1,1,0.0
looptt,0,1,-1,1,0.0
venetians,0,1,-1,1,0.0
positive,0,1,-1,1,0.0
locally,0,1,-1,1,0.0
sell,0,1,-1,1,0.0
conclusion,0,1,-1,1,0.0
buy,0,1,-1,1,0.0
9781136245220,0,1,-1,1,0.0
1885,12,12,0,24,0.0
convention,12,12,0,24,0.0
parades,11,11,0,22,0.0
final,12,12,0,24,0.0
services,12,12,0,24,0.0
38,12,12,0,24,0.0
emperor,12,12,0,24,0.0
music,12,12,0,24,0.0
ethnicity,12,12,0,24,0.0
indígena,12,12,0,24,0.0
immigrants,12,12,0,24,0.0
planting,0,1,-1,1,0.0
pursuit,0,1,-1,1,0.0
transnistria,0,1,-1,1,0.0
thousand,12,12,0,24,0.0
rituals,11,11,0,22,0.0
40,11,11,0,22,0.0
balleny,0,1,-1,1,0.0
expeditions,0,2,-2,2,0.0
1213,0,1,-1,1,0.0
friar,0,1,-1,1,0.0
religion,11,11,0,22,0.0
cabral,11,11,0,22,0.0
millions,12,12,0,24,0.0
90,12,12,0,24,0.0
bureau,12,12,0,24,0.0
369,0,1,-1,1,0.0
morales,12,12,0,24,0.0
al,12,12,0,24,0.0
knights,11,11,0,22,0.0
organized,11,11,0,22,0.0
mixed,12,12,0,24,0.0
speak,12,12,0,24,0.0
certain,12,12,0,24,0.0
migrated,12,12,0,24,0.0
desires,0,1,-1,1,0.0
straight,0,1,-1,1,0.0
1984,0,1,-1,1,0.0
1913,12,12,0,24,0.0
1536,1,1,0,2,0.0
1848,1,1,0,2,0.0
keeling,1,1,0,2,0.0
1555,1,1,0,2,0.0
swept,1,1,0,2,0.0
boodie,1,1,0,2,0.0
ready,1,1,0,2,0.0
brisk,1,1,0,2,0.0
1534,1,1,0,2,0.0
leeward,1,1,0,2,0.0
peasants,5,5,0,10,0.0
overall,3,3,0,6,0.0
drastic,3,3,0,6,0.0
reshaping,3,3,0,6,0.0
teacher,3,3,0,6,0.0
pop9,3,3,0,6,0.0
scientifically,3,3,0,6,0.0
immense,3,3,0,6,0.0
1860,3,3,0,6,0.0
differently,3,3,0,6,0.0
erupted,3,3,0,6,0.0
des,3,3,0,6,0.0
versus,1,1,0,2,0.0
enabled,3,3,0,6,0.0
51,3,3,0,6,0.0
senegal,3,3,0,6,0.0
quechuan,3,3,0,6,0.0
pop3,3,3,0,6,0.0
1960,3,3,0,6,0.0
translated,3,3,0,6,0.0
farm,3,3,0,6,0.0
riches,3,3,0,6,0.0
goa,3,3,0,6,0.0
madagascar,1,1,0,2,0.0
researchers,3,3,0,6,0.0
sizable,3,3,0,6,0.0
totaled,3,3,0,6,0.0
1616,3,3,0,6,0.0
1589,3,3,0,6,0.0
contexts,3,3,0,6,0.0
1945,3,3,0,6,0.0
02,3,3,0,6,0.0
inherent,3,3,0,6,0.0
implies,3,3,0,6,0.0
develop,3,3,0,6,0.0
encyclopædia,3,3,0,6,0.0
ability,3,3,0,6,0.0
p16,3,3,0,6,0.0
impose,3,3,0,6,0.0
ainu,3,3,0,6,0.0
choc,3,3,0,6,0.0
overwhelming,3,3,0,6,0.0
apparent,3,3,0,6,0.0
qamutik,3,3,0,6,0.0
pop8,3,3,0,6,0.0
administration,3,3,0,6,0.0
extend,3,3,0,6,0.0
peter,3,3,0,6,0.0
reside,3,3,0,6,0.0
tajikistan,3,3,0,6,0.0
robinson,3,3,0,6,0.0
region6,3,3,0,6,0.0
lockhart,3,3,0,6,0.0
debate,3,3,0,6,0.0
testament,3,3,0,6,0.0
supposed,3,3,0,6,0.0
australians,3,3,0,6,0.0
investigations,3,3,0,6,0.0
holes,3,3,0,6,0.0
coincided,3,3,0,6,0.0
audience,3,3,0,6,0.0
climates,3,3,0,6,0.0
available,3,3,0,6,0.0
poverty,3,3,0,6,0.0
conversely,3,3,0,6,0.0
dominant,3,3,0,6,0.0
inferiority,3,3,0,6,0.0
jstor,3,3,0,6,0.0
silver,3,3,0,6,0.0
quebec,3,3,0,6,0.0
journeys,3,3,0,6,0.0
preoccupied,3,3,0,6,0.0
pop2,3,3,0,6,0.0
bonaire,3,3,0,6,0.0
bering,3,3,0,6,0.0
abuses,3,3,0,6,0.0
voided,3,3,0,6,0.0
forms,3,3,0,6,0.0
distant,3,3,0,6,0.0
corte,3,3,0,6,0.0
subspecies,3,3,0,6,0.0
comes,3,3,0,6,0.0
quitu,2,2,0,4,0.0
enforce,2,2,0,4,0.0
collier,2,2,0,4,0.0
collapse,2,2,0,4,0.0
determine,2,2,0,4,0.0
cocoa,2,2,0,4,0.0
xiu,2,2,0,4,0.0
chorote,2,2,0,4,0.0
yenisei,2,2,0,4,0.0
kristang,1,1,0,2,0.0
father,3,3,0,6,0.0
unpaid,1,1,0,2,0.0
sikh,2,2,0,4,0.0
parinacota,2,2,0,4,0.0
01,2,2,0,4,0.0
concentration,2,2,0,4,0.0
pollan,2,2,0,4,0.0
diplomats,2,2,0,4,0.0
batla,2,2,0,4,0.0
campesinos,2,2,0,4,0.0
kumeyaay,2,2,0,4,0.0
success,3,3,0,6,0.0
brotherthumb,1,1,0,2,0.0
pop22,2,2,0,4,0.0
gradually,2,2,0,4,0.0
chimu,2,2,0,4,0.0
mozambique,2,2,0,4,0.0
1817,2,2,0,4,0.0
return,2,2,0,4,0.0
michoacán,2,2,0,4,0.0
coca,2,2,0,4,0.0
carbon,2,2,0,4,0.0
englishmen,2,2,0,4,0.0
mutation,2,2,0,4,0.0
posit,2,2,0,4,0.0
drought,2,2,0,4,0.0
stephen,2,2,0,4,0.0
zucchini,2,2,0,4,0.0
revolt,2,2,0,4,0.0
birch,2,2,0,4,0.0
protested,3,3,0,6,0.0
nymph,2,2,0,4,0.0
cordillera,2,2,0,4,0.0
filipa,2,2,0,4,0.0
colonia,2,2,0,4,0.0
1919,2,2,0,4,0.0
hudson,3,3,0,6,0.0
debt,3,3,0,6,0.0
relates,3,3,0,6,0.0
region9,3,3,0,6,0.0
tried,3,3,0,6,0.0
civilisations,3,3,0,6,0.0
1585,3,3,0,6,0.0
aiding,3,3,0,6,0.0
mobile,3,3,0,6,0.0
enemies,3,3,0,6,0.0
decided,3,3,0,6,0.0
neocolonialism,3,3,0,6,0.0
condominium,3,3,0,6,0.0
repealed,3,3,0,6,0.0
bangladesh,3,3,0,6,0.0
identifying,3,3,0,6,0.0
legislation,3,3,0,6,0.0
units,3,3,0,6,0.0
1985,3,3,0,6,0.0
coasts,3,3,0,6,0.0
overlap,3,3,0,6,0.0
literacy,3,3,0,6,0.0
97,3,3,0,6,0.0
pop,3,3,0,6,0.0
rosaldo,3,3,0,6,0.0
pop10,3,3,0,6,0.0
proved,3,3,0,6,0.0
1659,1,1,0,2,0.0
francophonie,1,1,0,2,0.0
teenagers,1,1,0,2,0.0
yielded,1,1,0,2,0.0
reinhard,1,1,0,2,0.0
latvian,1,1,0,2,0.0
mauritian,1,1,0,2,0.0
chocolate,3,3,0,6,0.0
kodiak,1,1,0,2,0.0
inherently,1,1,0,2,0.0
chicanaz,1,1,0,2,0.0
1840s,1,1,0,2,0.0
ultimately,3,3,0,6,0.0
ref6,3,3,0,6,0.0
indigenousref,3,3,0,6,0.0
elizabeth,3,3,0,6,0.0
start,3,3,0,6,0.0
culturess,3,3,0,6,0.0
pressured,3,3,0,6,0.0
soldier,1,1,0,2,0.0
burgos,3,3,0,6,0.0
invasions,3,3,0,6,0.0
replace,3,3,0,6,0.0
depended,3,3,0,6,0.0
reduced,3,3,0,6,0.0
pop7,3,3,0,6,0.0
xii,3,3,0,6,0.0
environment,3,3,0,6,0.0
ref2,3,3,0,6,0.0
boer,3,3,0,6,0.0
caetera,3,3,0,6,0.0
sponsor,3,3,0,6,0.0
higher,3,3,0,6,0.0
build,3,3,0,6,0.0
indo,3,3,0,6,0.0
points,3,3,0,6,0.0
orange,3,3,0,6,0.0
raised,3,3,0,6,0.0
sporadically,3,3,0,6,0.0
persistent,3,3,0,6,0.0
embraced,3,3,0,6,0.0
ratified,3,3,0,6,0.0
upf,3,3,0,6,0.0
effort,3,3,0,6,0.0
centers,3,3,0,6,0.0
indiens,3,3,0,6,0.0
capturers,1,1,0,2,0.0
myos,1,1,0,2,0.0
captors,1,1,0,2,0.0
spatial,1,1,0,2,0.0
hankéou,1,1,0,2,0.0
manila,1,1,0,2,0.0
macau,1,1,0,2,0.0
values,3,3,0,6,0.0
sexual,1,1,0,2,0.0
metaphysics,1,1,0,2,0.0
scourge,1,1,0,2,0.0
597,1,1,0,2,0.0
patrilineal,3,3,0,6,0.0
region7,3,3,0,6,0.0
chili,3,3,0,6,0.0
meaning,3,3,0,6,0.0
incorporate,3,3,0,6,0.0
findings,3,3,0,6,0.0
1713,3,3,0,6,0.0
disorientation,1,1,0,2,0.0
lead,3,3,0,6,0.0
drawing,3,3,0,6,0.0
enforcing,3,3,0,6,0.0
goals,3,3,0,6,0.0
nueva,3,3,0,6,0.0
1975,3,3,0,6,0.0
sistema,3,3,0,6,0.0
raw,3,3,0,6,0.0
substantial,3,3,0,6,0.0
ref9,3,3,0,6,0.0
ivory,3,3,0,6,0.0
discrimination,3,3,0,6,0.0
compiled,3,3,0,6,0.0
region10,3,3,0,6,0.0
somaliland,3,3,0,6,0.0
material,3,3,0,6,0.0
1865,3,3,0,6,0.0
moore,3,3,0,6,0.0
1st,3,3,0,6,0.0
humans,3,3,0,6,0.0
philosophy,3,3,0,6,0.0
peruvians,3,3,0,6,0.0
sarson,1,1,0,2,0.0
die,3,3,0,6,0.0
produce,3,3,0,6,0.0
comparative,3,3,0,6,0.0
66,3,3,0,6,0.0
traveling,3,3,0,6,0.0
defending,3,3,0,6,0.0
region1,3,3,0,6,0.0
